Country_Code	Country_Name	Province_Name	Province_Type	Global_ID	R	G	B
IRL	Ireland	Sligo	County	1725	0	6	189
IRL	Ireland	Meath	County	1726	0	6	190
IRL	Ireland	Fingal	County	1727	0	6	191
IRL	Ireland	Kildare	County	1728	0	6	192
IRL	Ireland	Carlow	County	1729	0	6	193
IRL	Ireland	Laoighis	County	1730	0	6	194
IRL	Ireland	South Dublin	County	1731	0	6	195
IRL	Ireland	Offaly	County	1732	0	6	196
IRL	Ireland	Westmeath	County	1733	0	6	197
IRL	Ireland	Longford	County	1734	0	6	198
IRL	Ireland	Roscommon	County	1735	0	6	199
IRL	Ireland	North Tipperary	County	1736	0	6	200
IRL	Ireland	South Tipperary	County	1737	0	6	201
GBR	United Kingdom	Derry	London Borough (city)	1740	0	6	204
GBR	United Kingdom	Strabane	District	1741	0	6	205
GBR	United Kingdom	Fermanagh	District	1742	0	6	206
GBR	United Kingdom	Dungannon	District	1743	0	6	207
GBR	United Kingdom	Armagh	District	1744	0	6	208
GBR	United Kingdom	Newry and Mourne	District	1745	0	6	209
GBR	United Kingdom	Flintshire	Unitary Authority (wales)	1746	0	6	210
GBR	United Kingdom	Cheshire West and Chester	Unitary Authority	1747	0	6	211
GBR	United Kingdom	Wrexham	Unitary Authority (wales)	1748	0	6	212
GBR	United Kingdom	Shropshire	Unitary Single-Tier County	1749	0	6	213
GBR	United Kingdom	Powys	Unitary Authority (wales)	1750	0	6	214
GBR	United Kingdom	Herefordshire	Unitary Authority	1751	0	6	215
GBR	United Kingdom	Monmouthshire	Unitary Authority (wales)	1752	0	6	216
GBR	United Kingdom	Gloucestershire	Administrative County	1753	0	6	217
GBR	United Kingdom	Scottish Borders	Unitary District	1754	0	6	218
GBR	United Kingdom	Northumberland	Unitary Single-Tier County	1755	0	6	219
GBR	United Kingdom	Cumbria	Administrative County	1756	0	6	220
GBR	United Kingdom	Dumfries and Galloway	Unitary District	1757	0	6	221
GBR	United Kingdom	Limavady	District	1758	0	6	222
GBR	United Kingdom	Coleraine	District	1759	0	6	223
GBR	United Kingdom	Moyle	District	1760	0	6	224
GBR	United Kingdom	Larne	District	1761	0	6	225
GBR	United Kingdom	Carrickfergus	District	1762	0	6	226
GBR	United Kingdom	Newtownabbey	District	1763	0	6	227
GBR	United Kingdom	Belfast	District	1764	0	6	228
GBR	United Kingdom	North Down	District	1765	0	6	229
GBR	United Kingdom	Ards	District	1766	0	6	230
GBR	United Kingdom	Down	District	1767	0	6	231
GBR	United Kingdom	Clackmannanshire	Unitary District	1768	0	6	232
GBR	United Kingdom	Stirling	Unitary District	1769	0	6	233
GBR	United Kingdom	Falkirk	Unitary District	1770	0	6	234
GBR	United Kingdom	West Lothian	Unitary District	1771	0	6	235
GBR	United Kingdom	Edinburgh	Unitary District (city)	1772	0	6	236
GBR	United Kingdom	Midlothian	Unitary District	1773	0	6	237
GBR	United Kingdom	East Lothian	Unitary District	1774	0	6	238
GBR	United Kingdom	North Tyneside	Metropolitan Borough	1775	0	6	239
GBR	United Kingdom	South Tyneside	Metropolitan Borough	1776	0	6	240
GBR	United Kingdom	Sunderland	Metropolitan Borough	1777	0	6	241
GBR	United Kingdom	Durham	Unitary Single-Tier County	1778	0	6	242
GBR	United Kingdom	Hartlepool	Unitary Authority	1779	0	6	243
GBR	United Kingdom	Redcar and Cleveland	Unitary Authority	1780	0	6	244
GBR	United Kingdom	North Yorkshire	Administrative County	1781	0	6	245
GBR	United Kingdom	East Riding of Yorkshire	Unitary Authority	1782	0	6	246
GBR	United Kingdom	Kingston upon Hull	Unitary Authority	1783	0	6	247
GBR	United Kingdom	North Lincolnshire	Unitary Authority	1784	0	6	248
GBR	United Kingdom	North East Lincolnshire	Unitary Authority	1785	0	6	249
GBR	United Kingdom	Lincolnshire	Administrative County	1786	0	6	250
GBR	United Kingdom	Norfolk	Administrative County	1787	0	6	251
GBR	United Kingdom	Suffolk	Administrative County	1788	0	6	252
GBR	United Kingdom	Essex	Administrative County	1789	0	6	253
GBR	United Kingdom	Southend-on-Sea	Unitary Authority	1790	0	6	254
GBR	United Kingdom	Thurrock	Unitary Authority	1791	0	6	255
GBR	United Kingdom	Kent	Administrative County	1792	0	7	0
GBR	United Kingdom	Medway	Unitary Authority	1793	0	7	1
GBR	United Kingdom	East Sussex	Administrative County	1794	0	7	2
GBR	United Kingdom	Brighton and Hove	Unitary Authority	1795	0	7	3
GBR	United Kingdom	West Sussex	Administrative County	1796	0	7	4
GBR	United Kingdom	Hampshire	Administrative County	1797	0	7	5
GBR	United Kingdom	Portsmouth	Unitary Authority	1798	0	7	6
GBR	United Kingdom	Southampton	Unitary Authority	1799	0	7	7
GBR	United Kingdom	Dorset	Administrative County	1800	0	7	8
GBR	United Kingdom	Bournemouth	Unitary Authority	1801	0	7	9
GBR	United Kingdom	Poole	Unitary Authority	1802	0	7	10
GBR	United Kingdom	Devon	Administrative County	1803	0	7	11
GBR	United Kingdom	Torbay	Unitary Authority	1804	0	7	12
GBR	United Kingdom	Plymouth	Unitary Authority	1805	0	7	13
GBR	United Kingdom	Cornwall	Unitary Single-Tier County	1806	0	7	14
GBR	United Kingdom	Somerset	Administrative County	1807	0	7	15
GBR	United Kingdom	North Somerset	Unitary Authority	1808	0	7	16
GBR	United Kingdom	Bristol	Unitary Authority	1809	0	7	17
GBR	United Kingdom	South Gloucestershire	Unitary Authority	1810	0	7	18
GBR	United Kingdom	Newport	Unitary Authority (wales)	1811	0	7	19
GBR	United Kingdom	Cardiff	Unitary Authority (wales)	1812	0	7	20
GBR	United Kingdom	Vale of Glamorgan	Unitary Authority (wales)	1813	0	7	21
GBR	United Kingdom	Bridgend	Unitary Authority (wales)	1814	0	7	22
GBR	United Kingdom	Neath Port Talbot	Unitary Authority (wales)	1815	0	7	23
GBR	United Kingdom	Swansea	Unitary Authority (wales)	1816	0	7	24
GBR	United Kingdom	Carmarthenshire	Unitary Authority (wales)	1817	0	7	25
GBR	United Kingdom	Pembrokeshire	Unitary Authority (wales)	1818	0	7	26
GBR	United Kingdom	Ceredigion	Principality	1819	0	7	27
GBR	United Kingdom	Gwynedd	Unitary Authority (wales)	1820	0	7	28
GBR	United Kingdom	Conwy	Unitary Authority (wales)	1821	0	7	29
GBR	United Kingdom	Denbighshire	Unitary Authority (wales)	1822	0	7	30
GBR	United Kingdom	Halton	Unitary Authority	1824	0	7	32
GBR	United Kingdom	Knowsley	Metropolitan Borough	1825	0	7	33
GBR	United Kingdom	Liverpool	Metropolitan Borough	1826	0	7	34
GBR	United Kingdom	Sefton	Metropolitan Borough	1827	0	7	35
GBR	United Kingdom	Lancashire	Administrative County	1828	0	7	36
GBR	United Kingdom	Blackpool	Unitary Authority	1829	0	7	37
GBR	United Kingdom	South Ayrshire	Unitary District	1830	0	7	38
GBR	United Kingdom	North Ayshire	Unitary District	1831	0	7	39
GBR	United Kingdom	Inverclyde	Unitary District	1832	0	7	40
GBR	United Kingdom	Renfrewshire	Unitary District	1833	0	7	41
GBR	United Kingdom	West Dunbartonshire	Unitary District	1834	0	7	42
GBR	United Kingdom	Argyll and Bute	Unitary District	1835	0	7	43
GBR	United Kingdom	Highland	Unitary District	1836	0	7	44
GBR	United Kingdom	Moray	Unitary District	1837	0	7	45
GBR	United Kingdom	Aberdeenshire	Unitary District	1838	0	7	46
GBR	United Kingdom	Aberdeen	Unitary District (city)	1839	0	7	47
GBR	United Kingdom	Angus	Unitary District	1840	0	7	48
GBR	United Kingdom	Dundee	Unitary District (city)	1841	0	7	49
GBR	United Kingdom	Perthshire and Kinross	Unitary District	1842	0	7	50
GBR	United Kingdom	Fife	Unitary District	1843	0	7	51
GBR	United Kingdom	Isle of Wight	Unitary Authority	1844	0	7	52
GBR	United Kingdom	Anglesey	Unitary Authority (wales)	1845	0	7	53
GBR	United Kingdom	Eilean Siar	Island Area	1846	0	7	54
GBR	United Kingdom	Orkney	Unitary District	1847	0	7	55
GBR	United Kingdom	Shetland Islands	Unitary District (city)	1848	0	7	56
GBR	United Kingdom	Isles of Scilly	Unitary Single-Tier County	1849	0	7	57
GBR	United Kingdom	Caerphilly	Unitary Authority (wales)	1850	0	7	58
GBR	United Kingdom	Rhondda, Cynon, Taff	Unitary Authority (wales)	1851	0	7	59
GBR	United Kingdom	Blaenau Gwent	Unitary Authority (wales)	1852	0	7	60
GBR	United Kingdom	Torfaen	Unitary Authority (wales)	1853	0	7	61
GBR	United Kingdom	Merthyr Tydfil	Unitary Authority (wales)	1854	0	7	62
GBR	United Kingdom	North Lanarkshire	Unitary District	1855	0	7	63
GBR	United Kingdom	East Dunbartonshire	Unitary District	1856	0	7	64
GBR	United Kingdom	Glasgow	Unitary District (city)	1857	0	7	65
GBR	United Kingdom	East Renfrewshire	Unitary District	1858	0	7	66
GBR	United Kingdom	East Ayrshire	Unitary District	1859	0	7	67
GBR	United Kingdom	South Lanarkshire	Unitary District	1860	0	7	68
GBR	United Kingdom	Magherafelt	District	1861	0	7	69
GBR	United Kingdom	Omagh	District	1862	0	7	70
GBR	United Kingdom	Mid Ulster	Province	1863	0	7	71
GBR	United Kingdom	Craigavon	District	1864	0	7	72
GBR	United Kingdom	Banbridge	District	1865	0	7	73
GBR	United Kingdom	Antrim	District	1866	0	7	74
GBR	United Kingdom	Lisburn	District	1867	0	7	75
GBR	United Kingdom	Ballymoney	District	1868	0	7	76
GBR	United Kingdom	Ballymena	District	1869	0	7	77
GBR	United Kingdom	Castlereagh	District	1870	0	7	78
GBR	United Kingdom	Wandsworth	London Borough	1871	0	7	79
GBR	United Kingdom	Merton	London Borough	1872	0	7	80
GBR	United Kingdom	Westminster	London Borough (city)	1873	0	7	81
GBR	United Kingdom	Kensington and Chelsea	London Borough (royal)	1874	0	7	82
GBR	United Kingdom	Hounslow	London Borough	1875	0	7	83
GBR	United Kingdom	Ealing	London Borough	1876	0	7	84
GBR	United Kingdom	Hammersmith and Fulham	London Borough	1877	0	7	85
GBR	United Kingdom	Stockton-on-Tees	Unitary Authority	1878	0	7	86
GBR	United Kingdom	Darlington	Unitary Authority	1879	0	7	87
GBR	United Kingdom	Middlesbrough	Unitary Authority	1880	0	7	88
GBR	United Kingdom	Richmond upon Thames	London Borough	1881	0	7	89
GBR	United Kingdom	City	City Corporation	1882	0	7	90
GBR	United Kingdom	Tower Hamlets	London Borough	1883	0	7	91
GBR	United Kingdom	Gateshead	Metropolitan Borough	1884	0	7	92
GBR	United Kingdom	Newcastle upon Tyne	Metropolitan Borough	1885	0	7	93
GBR	United Kingdom	York	Unitary Authority	1886	0	7	94
GBR	United Kingdom	Merseyside	Metropolitan Borough	1887	0	7	95
GBR	United Kingdom	Enfield	London Borough	1888	0	7	96
GBR	United Kingdom	Hertfordshire	Administrative County	1889	0	7	97
GBR	United Kingdom	Barnet	London Borough	1890	0	7	98
GBR	United Kingdom	Waltham Forest	London Borough	1891	0	7	99
GBR	United Kingdom	Redbridge	London Borough	1892	0	7	100
GBR	United Kingdom	Havering	London Borough	1893	0	7	101
GBR	United Kingdom	Cambridgeshire	Administrative County	1894	0	7	102
GBR	United Kingdom	Bexley	London Borough	1895	0	7	103
GBR	United Kingdom	Sutton	London Borough	1896	0	7	104
GBR	United Kingdom	Milton Keynes	Unitary Authority	1897	0	7	105
GBR	United Kingdom	Buckinghamshire	Administrative County	1898	0	7	106
GBR	United Kingdom	Hillingdon	London Borough	1899	0	7	107
GBR	United Kingdom	Brent	London Borough	1900	0	7	108
GBR	United Kingdom	Luton	Unitary Authority	1901	0	7	109
GBR	United Kingdom	Harrow	London Borough	1902	0	7	110
GBR	United Kingdom	Central Bedfordshire	Unitary Authority	1903	0	7	111
GBR	United Kingdom	Bedford	Unitary Authority	1904	0	7	112
GBR	United Kingdom	Rutland	Unitary Authority	1905	0	7	113
GBR	United Kingdom	Nottinghamshire	Administrative County	1906	0	7	114
GBR	United Kingdom	Northamptonshire	Administrative County	1907	0	7	115
GBR	United Kingdom	Camden	London Borough	1908	0	7	116
GBR	United Kingdom	Islington	London Borough	1909	0	7	117
GBR	United Kingdom	Peterborough	Unitary Authority	1910	0	7	118
GBR	United Kingdom	Lambeth	London Borough	1911	0	7	119
GBR	United Kingdom	Southwark	London Borough	1912	0	7	120
GBR	United Kingdom	Doncaster	Metropolitan Borough	1913	0	7	121
GBR	United Kingdom	Croydon	London Borough	1914	0	7	122
GBR	United Kingdom	Lewisham	London Borough	1915	0	7	123
GBR	United Kingdom	Haringey	London Borough	1916	0	7	124
GBR	United Kingdom	Kingston upon Thames	London Borough (royal)	1917	0	7	125
GBR	United Kingdom	Newham	London Borough	1918	0	7	126
GBR	United Kingdom	Greenwich	London Borough (royal)	1919	0	7	127
GBR	United Kingdom	Hackney	London Borough	1920	0	7	128
GBR	United Kingdom	Barking and Dagenham	London Borough	1921	0	7	129
GBR	United Kingdom	Leicestershire	Kingdom	1922	0	7	130
GBR	United Kingdom	Cheshire East	Unitary Authority	1923	0	7	131
GBR	United Kingdom	Derbyshire	Administrative County	1924	0	7	132
GBR	United Kingdom	Rotherham	Metropolitan Borough	1925	0	7	133
GBR	United Kingdom	Sheffield	Metropolitan Borough	1926	0	7	134
GBR	United Kingdom	Stoke-on-Trent	Unitary Authority	1927	0	7	135
GBR	United Kingdom	Telford and Wrekin	Unitary Authority	1928	0	7	136
GBR	United Kingdom	Staffordshire	Administrative County	1929	0	7	137
GBR	United Kingdom	Bromley	London Borough	1930	0	7	138
GBR	United Kingdom	Worcestershire	Administrative County	1931	0	7	139
GBR	United Kingdom	Warwickshire	Administrative County	1932	0	7	140
GBR	United Kingdom	Oxfordshire	Administrative County	1933	0	7	141
GBR	United Kingdom	Wigan	Metropolitan Borough	1934	0	7	142
GBR	United Kingdom	Stockport	Metropolitan Borough	1935	0	7	143
GBR	United Kingdom	Warrington	Unitary Authority	1936	0	7	144
GBR	United Kingdom	West Berkshire	Unitary Authority	1937	0	7	145
GBR	United Kingdom	Wokingham	Unitary Authority	1938	0	7	146
GBR	United Kingdom	Bracknell Forest	Unitary Authority	1939	0	7	147
GBR	United Kingdom	Royal Borough of Windsor and Maidenhead	Unitary Authority	1940	0	7	148
GBR	United Kingdom	Slough	Unitary Authority	1941	0	7	149
GBR	United Kingdom	Reading	Unitary Authority	1942	0	7	150
GBR	United Kingdom	Surrey	Administrative County	1943	0	7	151
GBR	United Kingdom	Blackburn with Darwen	Unitary Authority	1944	0	7	152
GBR	United Kingdom	Swindon	Unitary Authority	1945	0	7	153
GBR	United Kingdom	Bath and North East Somerset	Unitary Authority	1946	0	7	154
GBR	United Kingdom	Wiltshire	Unitary Single-Tier County	1947	0	7	155
GBR	United Kingdom	Calderdale	Metropolitan Borough	1948	0	7	156
GBR	United Kingdom	Kirklees	Metropolitan Borough	1949	0	7	157
GBR	United Kingdom	Nottingham	Unitary Authority	1950	0	7	158
GBR	United Kingdom	Leicester	Unitary Authority	1951	0	7	159
GBR	United Kingdom	Derby	Unitary Authority	1952	0	7	160
GBR	United Kingdom	Leeds	Metropolitan Borough	1953	0	7	161
GBR	United Kingdom	Bradford	Metropolitan Borough	1954	0	7	162
GBR	United Kingdom	Wakefield	Metropolitan Borough	1955	0	7	163
GBR	United Kingdom	Barnsley	Metropolitan Borough	1956	0	7	164
GBR	United Kingdom	Salford	Metropolitan Borough	1957	0	7	165
GBR	United Kingdom	Bolton	Metropolitan Borough	1958	0	7	166
GBR	United Kingdom	Trafford	Metropolitan Borough	1959	0	7	167
GBR	United Kingdom	Manchester	Metropolitan Borough	1960	0	7	168
GBR	United Kingdom	Oldham	Metropolitan Borough	1961	0	7	169
GBR	United Kingdom	Rochdale	Metropolitan Borough	1962	0	7	170
GBR	United Kingdom	Tameside	Metropolitan Borough	1963	0	7	171
GBR	United Kingdom	Bury	Metropolitan Borough	1964	0	7	172
GBR	United Kingdom	Solihull	Metropolitan Borough	1965	0	7	173
GBR	United Kingdom	Coventry	Metropolitan Borough	1966	0	7	174
GBR	United Kingdom	Birmingham	Metropolitan Borough	1967	0	7	175
GBR	United Kingdom	Sandwell	Metropolitan Borough	1968	0	7	176
GBR	United Kingdom	Dudley	Metropolitan Borough	1969	0	7	177
GBR	United Kingdom	Walsall	Metropolitan Borough	1970	0	7	178
GBR	United Kingdom	Wolverhampton	Metropolitan Borough	1971	0	7	179
GRC	Greece	Dytiki Makedonia	Region	1972	0	7	180
GRC	Greece	Ipeiros	Region	1973	0	7	181
GRC	Greece	Kentriki Makedonia	Region	1974	0	7	182
GRC	Greece	Anatoliki Makedonia kai Thraki	Region	1975	0	7	183
GRC	Greece	Ayion Oros	Autonomous Monastic State	1976	0	7	184
GRC	Greece	Thessalia	Region	1977	0	7	185
GRC	Greece	Stereá Elláda	Region	1978	0	7	186
GRC	Greece	Attiki	Region	1979	0	7	187
GRC	Greece	Peloponnisos	Region	1980	0	7	188
GRC	Greece	Dytiki Ellada	Region	1981	0	7	189
GRC	Greece	Kriti	Region	1982	0	7	190
GRC	Greece	Notio Aigaio	Region	1983	0	7	191
GRC	Greece	Voreio Aigaio	Region	1984	0	7	192
GRC	Greece	Ionioi Nisoi	Region	1985	0	7	193
ZMB	Zambia	Muchinga	Province	1986	0	7	194
ZMB	Zambia	Eastern	Province	1987	0	7	195
ZMB	Zambia	Northern	Province	1988	0	7	196
ZMB	Zambia	Lusaka	Province	1989	0	7	197
ZMB	Zambia	Southern	Province	1990	0	7	198
ZMB	Zambia	Western	Province	1991	0	7	199
ZMB	Zambia	North-Western	Province	1992	0	7	200
ZMB	Zambia	Luapula	Province	1993	0	7	201
ZMB	Zambia	Copperbelt	Province	1994	0	7	202
ZMB	Zambia	Central	Province	1995	0	7	203
SLE	Sierra Leone	Northern	Province	1996	0	7	204
SLE	Sierra Leone	Eastern	Province	1997	0	7	205
SLE	Sierra Leone	Southern	Province	1998	0	7	206
SLE	Sierra Leone	Western	Province	1999	0	7	207
GIN	Guinea	Faranah	Prefecture	2000	0	7	208
GIN	Guinea	Kindia	Prefecture	2001	0	7	209
GIN	Guinea	Mamou	Prefecture	2002	0	7	210
GIN	Guinea	Dabola	Prefecture	2003	0	7	211
GIN	Guinea	Forécariah	Prefecture	2004	0	7	212
GIN	Guinea	Guéckédou	Prefecture	2005	0	7	213
GIN	Guinea	Kankan	Prefecture	2006	0	7	214
GIN	Guinea	Mandiana	Prefecture	2007	0	7	215
GIN	Guinea	Beyla	Prefecture	2008	0	7	216
GIN	Guinea	Lola	Prefecture	2009	0	7	217
GIN	Guinea	Koundara	Prefecture	2010	0	7	218
GIN	Guinea	Mali	Prefecture	2011	0	7	219
GIN	Guinea	Macenta	Prefecture	2012	0	7	220
GIN	Guinea	Yomou	Prefecture	2013	0	7	221
GIN	Guinea	Nzérékoré	Prefecture	2014	0	7	222
GIN	Guinea	Gaoual	Prefecture	2015	0	7	223
GIN	Guinea	Boke	Prefecture	2016	0	7	224
GIN	Guinea	Siguiri	Prefecture	2017	0	7	225
GIN	Guinea	Koubia	Prefecture	2018	0	7	226
GIN	Guinea	Tougué	Prefecture	2019	0	7	227
GIN	Guinea	Dinguiraye	Prefecture	2020	0	7	228
GIN	Guinea	Boffa	Prefecture	2021	0	7	229
GIN	Guinea	Dubréka	Prefecture	2022	0	7	230
GIN	Guinea	Conakry	Administrative Zone	2023	0	7	231
GIN	Guinea	Coyah	Prefecture	2024	0	7	232
GIN	Guinea	Kissidougou	Prefecture	2025	0	7	233
GIN	Guinea	Kérouané	Prefecture	2026	0	7	234
GIN	Guinea	Télimélé	Prefecture	2027	0	7	235
GIN	Guinea	Lélouma	Prefecture	2028	0	7	236
GIN	Guinea	Dalaba	Prefecture	2029	0	7	237
GIN	Guinea	Labé	Prefecture	2030	0	7	238
GIN	Guinea	Pita	Prefecture	2031	0	7	239
GIN	Guinea	Kouroussa	Prefecture	2032	0	7	240
GIN	Guinea	Fria	Prefecture	2033	0	7	241
LBR	Liberia	Grand Cape Mount	County	2034	0	7	242
LBR	Liberia	Gbapolu	County	2035	0	7	243
LBR	Liberia	Lofa	County	2036	0	7	244
LBR	Liberia	Nimba	County	2037	0	7	245
LBR	Liberia	Grand Gedeh	County	2038	0	7	246
LBR	Liberia	River Gee	County	2039	0	7	247
LBR	Liberia	Maryland	County	2040	0	7	248
LBR	Liberia	Bong	County	2041	0	7	249
LBR	Liberia	Bomi	County	2042	0	7	250
LBR	Liberia	Montserrado	County	2043	0	7	251
LBR	Liberia	Margibi	County	2044	0	7	252
LBR	Liberia	Grand Bassa	County	2045	0	7	253
LBR	Liberia	River Cess	County	2046	0	7	254
LBR	Liberia	Sinoe	County	2047	0	7	255
LBR	Liberia	Grand Kru	County	2048	0	8	0
CAF	Central African Republic	Vakaga	Prefecture	2049	0	8	1
CAF	Central African Republic	Haute-Kotto	Prefecture	2050	0	8	2
CAF	Central African Republic	Haut-Mbomou	Prefecture	2051	0	8	3
CAF	Central African Republic	Kémo	Prefecture	2052	0	8	4
CAF	Central African Republic	Ouaka	Prefecture	2053	0	8	5
CAF	Central African Republic	Basse-Kotto	Prefecture	2054	0	8	6
CAF	Central African Republic	Mbomou	Prefecture	2055	0	8	7
CAF	Central African Republic	Ombella-M'Poko	Prefecture	2056	0	8	8
CAF	Central African Republic	Bangui	Autonomous Commune	2057	0	8	9
CAF	Central African Republic	Lobaye	Prefecture	2058	0	8	10
CAF	Central African Republic	Bamingui-Bangoran	Prefecture	2059	0	8	11
CAF	Central African Republic	Ouham	Prefecture	2060	0	8	12
CAF	Central African Republic	Ouham-Pendé	Prefecture	2061	0	8	13
CAF	Central African Republic	Sangha-Mbaéré	Economic Prefecture	2062	0	8	14
CAF	Central African Republic	Nana-Mambéré	Prefecture	2063	0	8	15
CAF	Central African Republic	Mambéré-Kadéï	Prefecture	2064	0	8	16
CAF	Central African Republic	Nana-Grébizi	Economic Prefecture	2065	0	8	17
SDN	Sudan	Central Darfur	State	2066	0	8	18
SDN	Sudan	Southern Darfur	State	2067	0	8	19
SDN	Sudan	Gedarif	State	2068	0	8	20
SDN	Sudan	Blue Nile	State	2069	0	8	21
SDN	Sudan	Sennar	Region	2070	0	8	22
SDN	Sudan	Northern	State	2071	0	8	23
SDN	Sudan	River Nile	State	2072	0	8	24
SDN	Sudan	North Darfur	State	2073	0	8	25
SDN	Sudan	Western Darfur	State	2074	0	8	26
SDN	Sudan	Red Sea	State	2075	0	8	27
SDN	Sudan	Kassala	State	2076	0	8	28
SDN	Sudan	White Nile	State	2077	0	8	29
SDN	Sudan	South Kordufan	State	2078	0	8	30
SDN	Sudan	Eastern Darfur	State	2079	0	8	31
SDN	Sudan	Gezira	State	2080	0	8	32
SDN	Sudan	Khartoum	Region	2081	0	8	33
SDN	Sudan	North Kordufan	State	2082	0	8	34
DJI	Djibouti	Ali Sabieh	Region	2083	0	8	35
DJI	Djibouti	Arta	Region	2084	0	8	36
DJI	Djibouti	Dikhil	Region	2085	0	8	37
DJI	Djibouti	Tadjourah	Region	2086	0	8	38
DJI	Djibouti	Obock	Region	2087	0	8	39
DJI	Djibouti	Djibouti	City	2088	0	8	40
ERI	Eritrea	Debubawi Keyih Bahri	Region	2089	0	8	41
ERI	Eritrea	Debub	Region	2090	0	8	42
ERI	Eritrea	Semenawi Keyih Bahri	Region	2091	0	8	43
ERI	Eritrea	Gash Barka	Region	2092	0	8	44
ERI	Eritrea	Maekel	Region	2093	0	8	45
ERI	Eritrea	Anseba	Region	2094	0	8	46
AUT	Austria	Niederösterreich	State	2095	0	8	47
AUT	Austria	Oberösterreich	State	2096	0	8	48
AUT	Austria	Burgenland	State	2097	0	8	49
AUT	Austria	Vorarlberg	State	2098	0	8	50
AUT	Austria	Tirol	State	2099	0	8	51
AUT	Austria	Salzburg	State	2100	0	8	52
AUT	Austria	Kärnten	State	2101	0	8	53
AUT	Austria	Steiermark	State	2102	0	8	54
AUT	Austria	Wien	State	2103	0	8	55
IRQ	Iraq	Dihok	Province	2104	0	8	56
IRQ	Iraq	Arbil	Province	2105	0	8	57
IRQ	Iraq	Al-Basrah	Province	2106	0	8	58
IRQ	Iraq	Al-Muthannia	Province	2107	0	8	59
IRQ	Iraq	As-Sulaymaniyah	Province	2108	0	8	60
IRQ	Iraq	Diyala	Province	2109	0	8	61
IRQ	Iraq	Wasit	Province	2110	0	8	62
IRQ	Iraq	Maysan	Province	2111	0	8	63
IRQ	Iraq	Al-Anbar	Province	2112	0	8	64
IRQ	Iraq	An-Najaf	Province	2113	0	8	65
IRQ	Iraq	Ninawa	Province	2114	0	8	66
IRQ	Iraq	Sala ad-Din	Province	2115	0	8	67
IRQ	Iraq	At-Ta'mim	Province	2116	0	8	68
IRQ	Iraq	Baghdad	Province	2117	0	8	69
IRQ	Iraq	Babil	Province	2118	0	8	70
IRQ	Iraq	Al-Qādisiyyah	Province	2119	0	8	71
IRQ	Iraq	Dhi-Qar	Province	2120	0	8	72
IRQ	Iraq	Karbala'	Province	2121	0	8	73
ITA	Italy	Aoste	Province	2122	0	8	74
ITA	Italy	Verbano-Cusio-Ossola	Province	2123	0	8	75
ITA	Italy	Varese	Province	2124	0	8	76
ITA	Italy	Como	Province	2125	0	8	77
ITA	Italy	Sondrio	Province	2126	0	8	78
ITA	Italy	Bozen	Province	2127	0	8	79
ITA	Italy	Imperia	Province	2128	0	8	80
ITA	Italy	Cuneo	Province	2129	0	8	81
ITA	Italy	Turin	Province	2130	0	8	82
ITA	Italy	Rimini	Province	2131	0	8	83
ITA	Italy	Pesaro e Urbino	Province	2132	0	8	84
ITA	Italy	Belluno	Province	2133	0	8	85
ITA	Italy	Udine	Province	2134	0	8	86
ITA	Italy	Gorizia	Province	2135	0	8	87
ITA	Italy	Trieste	Province	2136	0	8	88
ITA	Italy	Venezia	Province	2137	0	8	89
ITA	Italy	Padova	Province	2138	0	8	90
ITA	Italy	Rovigo	Province	2139	0	8	91
ITA	Italy	Ferrara	Province	2140	0	8	92
ITA	Italy	Ravenna	Province	2141	0	8	93
ITA	Italy	Forlì-Cesena	Province	2142	0	8	94
ITA	Italy	Ancona	Province	2143	0	8	95
ITA	Italy	Macerata	Province	2144	0	8	96
ITA	Italy	Fermo	Province	2145	0	8	97
ITA	Italy	Ascoli Piceno	Province	2146	0	8	98
ITA	Italy	Teramo	Province	2147	0	8	99
ITA	Italy	Pescara	Province	2148	0	8	100
ITA	Italy	Chieti	Province	2149	0	8	101
ITA	Italy	Campobasso	Province	2150	0	8	102
ITA	Italy	Foggia	Province	2151	0	8	103
ITA	Italy	Barletta-Andria Trani	Province	2152	0	8	104
ITA	Italy	Bari	Province	2153	0	8	105
ITA	Italy	Brindisi	Province	2154	0	8	106
ITA	Italy	Lecce	Province	2155	0	8	107
ITA	Italy	Taranto	Province	2156	0	8	108
ITA	Italy	Matera	Province	2157	0	8	109
ITA	Italy	Cosenza	Province	2158	0	8	110
ITA	Italy	Crotene	Province	2159	0	8	111
